PERIODO,MUNICIPIO,DIAGNOSTICO,GENERO,REGIMEN,RANGO_EDAD,CANTIDAD_CASOS,ANIO,MES_NUM,PERIODO_MENSUAL,TRIMESTRE,MES_NOMBRE,SEMESTRE,GRUPO_DIAGNOSTICO,SALUD_MENTAL_CLASS
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DE LA PERSONALIDAD,MASCULINO,OTRO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DE LA PERSONALIDAD,MASCULINO,SUBSIDIADO,18-28,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DE LA PERSONALIDAD,MASCULINO,SUBSIDIADO,29-59,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,FEMENINO,CONTRIBUTIVO,0-5,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,FEMENINO,CONTRIBUTIVO,6-11,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,FEMENINO,SUBSIDIADO,0-5,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,FEMENINO,SUBSIDIADO,12-17,7,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,FEMENINO,SUBSIDIADO,6-11,7,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,MASCULINO,SUBSIDIADO,0-5,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,MASCULINO,SUBSIDIADO,12-17,14,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,MASCULINO,SUBSIDIADO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,MASCULINO,SUBSIDIADO,6-11,15,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DEL HABLA Y DEL LENGUAJE,FEMENINO,SUBSIDIADO,0-5,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DEL HABLA Y DEL LENGUAJE,FEMENINO,SUBSIDIADO,12-17,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS DEL DESARROLLO DEL HABLA Y DEL LENGUAJE,MASCULINO,SUBSIDIADO,0-5,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESPECIFICOS MIXTOS DESARROLLO,MASCULINO,SUBSIDIADO,0-5,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESQUIZOAFECTANIVOS,FEMENINO,SUBSIDIADO,29-59,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESQUIZOAFECTANIVOS,FEMENINO,SUBSIDIADO,60+,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESQUIZOAFECTANIVOS,MASCULINO,CONTRIBUTIVO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESQUIZOAFECTANIVOS,MASCULINO,OTRO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESQUIZOAFECTANIVOS,MASCULINO,SUBSIDIADO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS ESQUIZOAFECTANIVOS,MASCULINO,SUBSIDIADO,29-59,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS FOBICOS DE ANSIEDAD,FEMENINO,CONTRIBUTIVO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS FOBICOS DE ANSIEDAD,FEMENINO,SUBSIDIADO,18-28,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS FOBICOS DE ANSIEDAD,FEMENINO,SUBSIDIADO,6-11,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS FOBICOS DE ANSIEDAD,MASCULINO,CONTRIBUTIVO,12-17,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS FOBICOS DE ANSIEDAD,MASCULINO,SUBSIDIADO,29-59,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS FOBICOS DE ANSIEDAD,MASCULINO,SUBSIDIADO,60+,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,FEMENINO,CONTRIBUTIVO,12-17,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,FEMENINO,CONTRIBUTIVO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,FEMENINO,OTRO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,FEMENINO,SUBSIDIADO,0-5,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,FEMENINO,SUBSIDIADO,6-11,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,CONTRIBUTIVO,0-5,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,CONTRIBUTIVO,12-17,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,CONTRIBUTIVO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,CONTRIBUTIVO,6-11,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,OTRO,12-17,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,PARTICULAR,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,SUBSIDIADO,0-5,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,SUBSIDIADO,12-17,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,SUBSIDIADO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,SUBSIDIADO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,SUBSIDIADO,6-11,7,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS HIPERCINETICOS,FEMENINO,SUBSIDIADO,0-5,5,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS HIPERCINETICOS,FEMENINO,SUBSIDIADO,12-17,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS HIPERCINETICOS,FEMENINO,SUBSIDIADO,6-11,6,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS HIPERCINETICOS,MASCULINO,CONTRIBUTIVO,12-17,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS HIPERCINETICOS,MASCULINO,CONTRIBUTIVO,6-11,9,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS HIPERCINETICOS,MASCULINO,OTRO,6-11,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS HIPERCINETICOS,MASCULINO,SUBSIDIADO,0-5,6,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS HIPERCINETICOS,MASCULINO,SUBSIDIADO,12-17,14,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS HIPERCINETICOS,MASCULINO,SUBSIDIADO,6-11,26,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO ASOCIADOS AL PUERPERIO NO CLASIFICADOS EN OTRA PARTE,FEMENINO,SUBSIDIADO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,FEMENINO,SUBSIDIADO,12-17,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,FEMENINO,SUBSIDIADO,18-28,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,FEMENINO,SUBSIDIADO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,MASCULINO,CONTRIBUTIVO,12-17,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,MASCULINO,CONTRIBUTIVO,18-28,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,MASCULINO,CONTRIBUTIVO,29-59,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,MASCULINO,OTRO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,MASCULINO,SUBSIDIADO,12-17,8,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,MASCULINO,SUBSIDIADO,18-28,16,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,MASCULINO,SUBSIDIADO,29-59,12,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,MASCULINO,SUBSIDIADO,6-11,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES,MASCULINO,SUBSIDIADO,60+,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAINA,FEMENINO,CONTRIBUTIVO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAINA,FEMENINO,SUBSIDIADO,29-59,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAINA,FEMENINO,SUBSIDIADO,60+,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAINA,MASCULINO,SUBSIDIADO,12-17,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAINA,MASCULINO,SUBSIDIADO,18-28,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAINA,MASCULINO,SUBSIDIADO,29-59,11,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES,MASCULINO,SUBSIDIADO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,FEMENINO,SUBSIDIADO,18-28,5,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,FEMENINO,SUBSIDIADO,29-59,4,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,MASCULINO,CONTRIBUTIVO,12-17,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,MASCULINO,CONTRIBUTIVO,18-28,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,MASCULINO,OTRO,29-59,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,MASCULINO,SUBSIDIADO,12-17,10,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,MASCULINO,SUBSIDIADO,18-28,12,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,MASCULINO,SUBSIDIADO,29-59,13,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,MASCULINO,SUBSIDIADO,60+,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS,FEMENINO,CONTRIBUTIVO,29-59,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS,FEMENINO,SUBSIDIADO,18-28,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS,FEMENINO,SUBSIDIADO,29-59,10,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS,MASCULINO,CONTRIBUTIVO,12-17,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS,MASCULINO,CONTRIBUTIVO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS,MASCULINO,CONTRIBUTIVO,29-59,8,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS,MASCULINO,SUBSIDIADO,18-28,10,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIACEOS,MASCULINO,SUBSIDIADO,29-59,42,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OTROS ESTIMULANTES,MASCULINO,CONTRIBUTIVO,18-28,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE SEDANTES O HIPNOTICOS,FEMENINO,SUBSIDIADO,60+,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE SEDANTES O HIPNOTICOS,MASCULINO,SUBSIDIADO,29-59,4,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE SEDANTES O HIPNOTICOS,MASCULINO,SUBSIDIADO,60+,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL,FEMENINO,SUBSIDIADO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL,MASCULINO,CONTRIBUTIVO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL,MASCULINO,SUBSIDIADO,29-59,6,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL ALCOHOL,MASCULINO,SUBSIDIADO,60+,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL TABACO,FEMENINO,SUBSIDIADO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL TABACO,FEMENINO,SUBSIDIADO,29-59,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL TABACO,FEMENINO,SUBSIDIADO,60+,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL TABACO,MASCULINO,CONTRIBUTIVO,29-59,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL TABACO,MASCULINO,SUBSIDIADO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DEL TABACO,MASCULINO,SUBSIDIADO,60+,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,FEMENINO,CONTRIBUTIVO,12-17,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,FEMENINO,CONTRIBUTIVO,6-11,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,FEMENINO,OTRO,12-17,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,FEMENINO,SUBSIDIADO,12-17,7,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,FEMENINO,SUBSIDIADO,6-11,3,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,MASCULINO,CONTRIBUTIVO,0-5,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,MASCULINO,CONTRIBUTIVO,6-11,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,MASCULINO,SUBSIDIADO,6-11,2,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS NO ORGANICOS DEL SUENO,FEMENINO,CONTRIBUTIVO,60+,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS NO ORGANICOS DEL SUENO,FEMENINO,SUBSIDIADO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS NO ORGANICOS DEL SUENO,FEMENINO,SUBSIDIADO,29-59,5,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS NO ORGANICOS DEL SUENO,FEMENINO,SUBSIDIADO,60+,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
2024-07-01,PEREIRA,TRASTORNOS NO ORGANICOS DEL SUENO,MASCULINO,CONTRIBUTIVO,18-28,1,2024,7,2024-07,3,July,2,SALUD_MENTAL,SALUD_MENTAL
