anio_mes,municipio_residencia,grupo_diagnostico,genero_paciente,regimen_atencion,rango_edad,total_casos
2024-01,DOSQUEBRADAS,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",MASCULINO,PARTICULAR,0-5,1
2024-01,DOSQUEBRADAS,Problemas Relacionados Con Otras Circunstancias Psicosociales,FEMENINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Problemas Relacionados Con Otras Circunstancias Psicosociales,FEMENINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,"Psicosis De Origen No Organico, No Especificada",FEMENINO,SUBSIDIADO,60+,2
2024-01,DOSQUEBRADAS,"Psicosis De Origen No Organico, No Especificada",MASCULINO,SUBSIDIADO,29-59,2
2024-01,DOSQUEBRADAS,"Psicosis De Origen No Organico, No Especificada",MASCULINO,SUBSIDIADO,60+,1
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,CONTRIBUTIVO,29-59,2
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,CONTRIBUTIVO,6-11,1
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,CONTRIBUTIVO,60+,1
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,12-17,3
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,18-28,2
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,29-59,5
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,60+,5
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,29-59,3
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,60+,1
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,12-17,1
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,29-59,2
2024-01,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,60+,2
2024-01,DOSQUEBRADAS,Retraso Mental Grave,MASCULINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Retraso Mental Leve,FEMENINO,CONTRIBUTIVO,12-17,1
2024-01,DOSQUEBRADAS,Retraso Mental Leve,FEMENINO,CONTRIBUTIVO,60+,1
2024-01,DOSQUEBRADAS,Retraso Mental Leve,FEMENINO,OTRO,29-59,1
2024-01,DOSQUEBRADAS,Retraso Mental Leve,FEMENINO,SUBSIDIADO,12-17,1
2024-01,DOSQUEBRADAS,Retraso Mental Leve,FEMENINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Retraso Mental Leve,MASCULINO,OTRO,29-59,1
2024-01,DOSQUEBRADAS,Retraso Mental Leve,MASCULINO,SUBSIDIADO,12-17,4
2024-01,DOSQUEBRADAS,Retraso Mental Moderado,FEMENINO,OTRO,29-59,1
2024-01,DOSQUEBRADAS,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,12-17,2
2024-01,DOSQUEBRADAS,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,29-59,5
2024-01,DOSQUEBRADAS,Retraso Mental Moderado,MASCULINO,OTRO,29-59,1
2024-01,DOSQUEBRADAS,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,29-59,4
2024-01,DOSQUEBRADAS,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,6-11,1
2024-01,DOSQUEBRADAS,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,60+,1
2024-01,DOSQUEBRADAS,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,12-17,1
2024-01,DOSQUEBRADAS,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,60+,1
2024-01,DOSQUEBRADAS,Sindrome De Down,FEMENINO,SUBSIDIADO,12-17,1
2024-01,DOSQUEBRADAS,Sintomas Y Signos Que Involucran El Estado Emocional,FEMENINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Sintomas Y Signos Que Involucran El Estado Emocional,MASCULINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Supervision De Embarazo De Alto Riesgo,FEMENINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,29-59,1
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,OTRO,12-17,1
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,18-28,4
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,29-59,12
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,60+,18
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,29-59,2
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,MASCULINO,OTRO,29-59,1
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,18-28,3
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,29-59,14
2024-01,DOSQUEBRADAS,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,60+,7
2024-01,DOSQUEBRADAS,"Trastorno Del Humor [ Afectivo ], No Especificado",FEMENINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,29-59,5
2024-01,DOSQUEBRADAS,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,60+,2
2024-01,DOSQUEBRADAS,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,12-17,1
2024-01,DOSQUEBRADAS,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,29-59,6
2024-01,DOSQUEBRADAS,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,60+,4
2024-01,DOSQUEBRADAS,Trastorno Depresivo Recurrente,MASCULINO,CONTRIBUTIVO,29-59,2
2024-01,DOSQUEBRADAS,Trastorno Depresivo Recurrente,MASCULINO,CONTRIBUTIVO,60+,1
2024-01,DOSQUEBRADAS,Trastorno Mental No Especificado,MASCULINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Trastorno Obsesivo-Compulsivo,FEMENINO,OTRO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,12-17,2
2024-01,DOSQUEBRADAS,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,6-11,2
2024-01,DOSQUEBRADAS,Trastornos De La Identidad De Genero,MASCULINO,SUBSIDIADO,12-17,2
2024-01,DOSQUEBRADAS,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,6-11,1
2024-01,DOSQUEBRADAS,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,CONTRIBUTIVO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos Del Humor [ Afectivos ] Persistentes,MASCULINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,29-59,2
2024-01,DOSQUEBRADAS,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,60+,3
2024-01,DOSQUEBRADAS,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,60+,1
2024-01,DOSQUEBRADAS,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,29-59,3
2024-01,DOSQUEBRADAS,Trastornos Especificos De La Personalidad,FEMENINO,VINCULADO,12-17,1
2024-01,DOSQUEBRADAS,Trastornos Especificos De La Personalidad,MASCULINO,CONTRIBUTIVO,18-28,1
2024-01,DOSQUEBRADAS,Trastornos Especificos De La Personalidad,MASCULINO,SUBSIDIADO,18-28,2
2024-01,DOSQUEBRADAS,Trastornos Especificos De La Personalidad,MASCULINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,12-17,1
2024-01,DOSQUEBRADAS,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,6-11,5
2024-01,DOSQUEBRADAS,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,SUBSIDIADO,12-17,2
2024-01,DOSQUEBRADAS,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,SUBSIDIADO,6-11,3
2024-01,DOSQUEBRADAS,Trastornos Especificos Del Desarrollo Del Habla Y Del Lenguaje,FEMENINO,SUBSIDIADO,0-5,1
2024-01,DOSQUEBRADAS,Trastornos Esquizoafectanivos,MASCULINO,OTRO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos Generalizados Del Desarrollo,FEMENINO,SUBSIDIADO,12-17,1
2024-01,DOSQUEBRADAS,Trastornos Generalizados Del Desarrollo,MASCULINO,CONTRIBUTIVO,0-5,1
2024-01,DOSQUEBRADAS,Trastornos Generalizados Del Desarrollo,MASCULINO,CONTRIBUTIVO,6-11,1
2024-01,DOSQUEBRADAS,Trastornos Generalizados Del Desarrollo,MASCULINO,OTRO,0-5,1
2024-01,DOSQUEBRADAS,Trastornos Generalizados Del Desarrollo,MASCULINO,SUBSIDIADO,12-17,2
2024-01,DOSQUEBRADAS,Trastornos Generalizados Del Desarrollo,MASCULINO,SUBSIDIADO,18-28,2
2024-01,DOSQUEBRADAS,Trastornos Hipercineticos,FEMENINO,CONTRIBUTIVO,0-5,1
2024-01,DOSQUEBRADAS,Trastornos Hipercineticos,FEMENINO,SUBSIDIADO,6-11,1
2024-01,DOSQUEBRADAS,Trastornos Hipercineticos,MASCULINO,CONTRIBUTIVO,12-17,2
2024-01,DOSQUEBRADAS,Trastornos Hipercineticos,MASCULINO,CONTRIBUTIVO,6-11,1
2024-01,DOSQUEBRADAS,Trastornos Hipercineticos,MASCULINO,SUBSIDIADO,12-17,4
2024-01,DOSQUEBRADAS,Trastornos Hipercineticos,MASCULINO,SUBSIDIADO,6-11,7
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,SUBSIDIADO,12-17,2
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,SUBSIDIADO,29-59,3
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,MASCULINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,MASCULINO,SUBSIDIADO,29-59,3
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,MASCULINO,SUBSIDIADO,60+,1
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,MASCULINO,SUBSIDIADO,18-28,4
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,MASCULINO,SUBSIDIADO,29-59,4
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Opiaceos,FEMENINO,SUBSIDIADO,18-28,2
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Opiaceos,FEMENINO,SUBSIDIADO,29-59,4
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Opiaceos,MASCULINO,CONTRIBUTIVO,18-28,3
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Opiaceos,MASCULINO,SUBSIDIADO,18-28,8
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Opiaceos,MASCULINO,SUBSIDIADO,29-59,13
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Sedantes O Hipnoticos,MASCULINO,SUBSIDIADO,60+,1
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso Del Alcohol,MASCULINO,SUBSIDIADO,18-28,1
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso Del Alcohol,MASCULINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso Del Tabaco,FEMENINO,CONTRIBUTIVO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos Mentales Y Del Comportamiento Debidos Al Uso Del Tabaco,FEMENINO,SUBSIDIADO,29-59,1
2024-01,DOSQUEBRADAS,Trastornos Mixtos De La Conducta Y De Las Emociones,FEMENINO,SUBSIDIADO,12-17,1
2024-01,DOSQUEBRADAS,Trastornos Mixtos De La Conducta Y De Las Emociones,MASCULINO,SUBSIDIADO,12-17,2
2024-01,DOSQUEBRADAS,Trastornos No Organicos Del Sueno,FEMENINO,CONTRIBUTIVO,60+,1
2024-01,DOSQUEBRADAS,Trastornos No Organicos Del Sueno,FEMENINO,SUBSIDIADO,29-59,2
2024-01,DOSQUEBRADAS,Trastornos Psicoticos Agudos Y Transitorios,FEMENINO,SUBSIDIADO,60+,1
2024-01,DOSQUEBRADAS,Varices De Otros Sitios,MASCULINO,SUBSIDIADO,29-59,1
2024-01,EL DOVIO,Otros Trastornos De Ansiedad,FEMENINO,CONTRIBUTIVO,29-59,1
2024-01,FILANDIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,FEMENINO,OTRO,60+,1
2024-01,GUACARI,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,SUBSIDIADO,12-17,1
2024-01,GUACARI,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,MASCULINO,SUBSIDIADO,12-17,2
2024-01,GUATICA,Control General De Salud De Rutina De Subpoblaciones Definidas,MASCULINO,SUBSIDIADO,60+,1
2024-01,GUATICA,"Delirio, No Inducido Por El Alcohol O Por Otras Sustancias Psicoactivas",MASCULINO,SUBSIDIADO,60+,1
2024-01,GUATICA,Episodio Depresivo,MASCULINO,SUBSIDIADO,29-59,2
2024-01,GUATICA,Esquizofrenia,MASCULINO,SUBSIDIADO,18-28,1
2024-01,GUATICA,Esquizofrenia,MASCULINO,SUBSIDIADO,60+,1
2024-01,GUATICA,Examen General E Investigacion De Personas Sin Quejas O Sin Diagnostico Informado,FEMENINO,SUBSIDIADO,12-17,1
2024-01,GUATICA,Hipotension,MASCULINO,OTRO,18-28,1
2024-01,GUATICA,Obesidad,FEMENINO,SUBSIDIADO,29-59,1
2024-01,GUATICA,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,60+,1
2024-01,GUATICA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,SUBSIDIADO,29-59,1
2024-01,GUATICA,Problemas Relacionados Con Otras Circunstancias Psicosociales,FEMENINO,SUBSIDIADO,12-17,1
2024-01,GUATICA,"Psicosis De Origen No Organico, No Especificada",MASCULINO,SUBSIDIADO,29-59,1
2024-01,GUATICA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,6-11,1
2024-01,GUATICA,Retraso Mental Grave,MASCULINO,SUBSIDIADO,12-17,1
2024-01,GUATICA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,29-59,2
2024-01,GUATICA,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,60+,1
2024-01,GUATICA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,18-28,3
2024-01,GUATICA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,29-59,2
2024-01,GUATICA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,60+,2
2024-01,GUATICA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,29-59,1
2024-01,GUATICA,Trastorno Depresivo Recurrente,MASCULINO,CONTRIBUTIVO,29-59,2
2024-01,GUATICA,Trastorno Obsesivo-Compulsivo,FEMENINO,SUBSIDIADO,18-28,1
2024-01,GUATICA,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,12-17,1
2024-01,GUATICA,Trastornos Del Sueno,FEMENINO,CONTRIBUTIVO,29-59,1
2024-01,GUATICA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,SUBSIDIADO,12-17,1
2024-01,GUATICA,Trastornos Hipercineticos,MASCULINO,SUBSIDIADO,6-11,1
2024-01,GUATICA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Sedantes O Hipnoticos,FEMENINO,SUBSIDIADO,29-59,1
2024-01,GUATICA,Trastornos Psicoticos Agudos Y Transitorios,MASCULINO,OTRO,18-28,2
2024-01,LA CELIA,Episodio Depresivo,FEMENINO,SUBSIDIADO,29-59,1
2024-01,LA CELIA,Episodio Depresivo,MASCULINO,SUBSIDIADO,18-28,1
2024-01,LA CELIA,Esquizofrenia,MASCULINO,SUBSIDIADO,18-28,1
2024-01,LA CELIA,Otros Trastornos De Ansiedad,FEMENINO,CONTRIBUTIVO,18-28,1
2024-01,LA CELIA,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,29-59,1
2024-01,LA CELIA,Otros Trastornos De Ansiedad,MASCULINO,SUBSIDIADO,18-28,2
2024-01,LA CELIA,Otros Trastornos De Ansiedad,MASCULINO,SUBSIDIADO,29-59,1
2024-01,LA CELIA,Problemas Relacionados Con Dificultades Con El Modo De Vida,MASCULINO,SUBSIDIADO,29-59,1
2024-01,LA CELIA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,29-59,1
2024-01,LA CELIA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,29-59,1
2024-01,LA CELIA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,29-59,1
2024-01,LA CELIA,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,29-59,1
2024-01,LA CELIA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,29-59,3
2024-01,LA CELIA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,60+,2
2024-01,LA CELIA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,29-59,1
2024-01,LA CELIA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,60+,1
2024-01,LA CELIA,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,29-59,1
2024-01,LA CELIA,Trastornos Especificos De La Personalidad,FEMENINO,CONTRIBUTIVO,18-28,1
2024-01,LA CELIA,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,29-59,1
2024-01,LA UNION,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,12-17,1
2024-01,LA UNION,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",FEMENINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Demencia En La Enfermedad De Alzheimer,FEMENINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Demencia No Especificada,MASCULINO,SUBSIDIADO,60+,2
2024-01,LA VIRGINIA,Dorsalgia,MASCULINO,CONTRIBUTIVO,29-59,1
2024-01,LA VIRGINIA,ESQUIZOFRENIA RESIDUAL,FEMENINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Enfermedad De Alzheimer,FEMENINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Episodio Depresivo,FEMENINO,SUBSIDIADO,18-28,1
2024-01,LA VIRGINIA,Episodio Depresivo,FEMENINO,SUBSIDIADO,29-59,1
2024-01,LA VIRGINIA,Esquizofrenia,FEMENINO,SUBSIDIADO,29-59,1
2024-01,LA VIRGINIA,Esquizofrenia,FEMENINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Esquizofrenia,MASCULINO,PARTICULAR,29-59,1
2024-01,LA VIRGINIA,Esquizofrenia,MASCULINO,SUBSIDIADO,29-59,3
2024-01,LA VIRGINIA,Esquizofrenia,MASCULINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Examen General E Investigacion De Personas Sin Quejas O Sin Diagnostico Informado,MASCULINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Obesidad,FEMENINO,SUBSIDIADO,18-28,1
2024-01,LA VIRGINIA,Otros Sintomas Y Signos Que Involucran La Funcion Cognoscitiva Y La Conciencia,MASCULINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Otros Trastornos De Ansiedad,FEMENINO,CONTRIBUTIVO,29-59,1
2024-01,LA VIRGINIA,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,12-17,1
2024-01,LA VIRGINIA,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,18-28,3
2024-01,LA VIRGINIA,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,29-59,6
2024-01,LA VIRGINIA,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,60+,4
2024-01,LA VIRGINIA,Otros Trastornos De Ansiedad,MASCULINO,CONTRIBUTIVO,60+,1
2024-01,LA VIRGINIA,Otros Trastornos Emocionales Y Del Comportamiento Que Aparecen Habitualmente En La Ninez Y En La Adolescencia,FEMENINO,SUBSIDIADO,12-17,1
2024-01,LA VIRGINIA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,29-59,2
2024-01,LA VIRGINIA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,60+,1
2024-01,LA VIRGINIA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,18-28,1
2024-01,LA VIRGINIA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,29-59,1
2024-01,LA VIRGINIA,Secuelas De Traumatismos De La Cabeza,MASCULINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,29-59,3
2024-01,LA VIRGINIA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,18-28,2
2024-01,LA VIRGINIA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,29-59,4
2024-01,LA VIRGINIA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,18-28,1
2024-01,LA VIRGINIA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,18-28,1
2024-01,LA VIRGINIA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,29-59,2
2024-01,LA VIRGINIA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Trastorno Depresivo Recurrente,MASCULINO,SUBSIDIADO,18-28,1
2024-01,LA VIRGINIA,Trastorno Depresivo Recurrente,MASCULINO,SUBSIDIADO,60+,1
2024-01,LA VIRGINIA,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,6-11,1
2024-01,LA VIRGINIA,Trastornos De La Identidad De Genero,MASCULINO,SUBSIDIADO,6-11,1
2024-01,LA VIRGINIA,"Trastornos De La Personalidad Y Del Comportamiento Debidos A Enfermedad, Lesion O Disfuncion Cerebral",FEMENINO,SUBSIDIADO,29-59,1
2024-01,LA VIRGINIA,"Trastornos De La Personalidad Y Del Comportamiento Debidos A Enfermedad, Lesion O Disfuncion Cerebral",MASCULINO,CONTRIBUTIVO,18-28,1
2024-01,LA VIRGINIA,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,29-59,2
2024-01,LA VIRGINIA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,12-17,1
2024-01,LA VIRGINIA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,6-11,2
2024-01,LA VIRGINIA,Trastornos Generalizados Del Desarrollo,MASCULINO,SUBSIDIADO,6-11,1
2024-01,LA VIRGINIA,Trastornos Hipercineticos,MASCULINO,SUBSIDIADO,6-11,1
2024-01,LA VIRGINIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,MASCULINO,SUBSIDIADO,18-28,1
2024-01,LA VIRGINIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,MASCULINO,SUBSIDIADO,29-59,1
2024-01,LA VIRGINIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,MASCULINO,SUBSIDIADO,12-17,1
2024-01,LA VIRGINIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,MASCULINO,SUBSIDIADO,18-28,3
2024-01,LA VIRGINIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Opiaceos,FEMENINO,SUBSIDIADO,29-59,1
2024-01,LA VIRGINIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Opiaceos,MASCULINO,SUBSIDIADO,29-59,3
2024-01,MANIZALES,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,29-59,1
2024-01,MANIZALES,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,6-11,1
2024-01,MARSELLA,Demencia No Especificada,FEMENINO,SUBSIDIADO,60+,1
2024-01,MARSELLA,Enfermedad De Parkinson,FEMENINO,SUBSIDIADO,60+,1
